ID,Name,Rating
251,The Dry Grass of August,4
251,"The Physick Book of Deliverance Dane (The Physick Book, #1)",3
251,Hindu Culture An Introduction (The Hindu culture series),5
251,Why Is God Laughing?: The Path to Joy and Spiritual Optimism,3
251,Where the Wild Things Are,5
251,The Wednesday Letters,2
252,Rating,0
253,Arundhati Roy's The God of Small Things: A Reader's Guide,5
253,Watership Down,5
253,A Fine Balance,5
253,White Teeth,5
253,Beloved,5
253,Saturday,5
253,Their Eyes Were Watching God,4
253,Everyone Worth Knowing,4
253,The Time Traveler's Wife,4
253,Extremely Loud & Incredibly Close,4
253,The Bookseller of Kabul,4
253,Timbuktu,3
253,About a Boy,4
253,On Beauty,5
253,The New York Trilogy: City of Glass / Ghosts / The Locked Room,4
253,Embroideries,3
253,Dreams from My Father: A Story of Race and Inheritance,5
253,The Namesake,5
253,"The Devil Wears Prada (The Devil Wears Prada, #1)",3
253,The Curious Incident of the Dog in the Night-Time,5
253,The Secret Life Of Bees,5
253,Reading Lolita in Tehran: A Memoir in Books,3
253,Tuesdays with Morrie,4
253,A Heartbreaking Work of Staggering Genius,4
253,1984,4
253,Complications: A Surgeon's Notes on an Imperfect Science,5
253,The Emperor's Children,5
253,The End of Poverty,5
253,The Alchemist,4
253,The Anatomy of Hope: How People Prevail in the Face of Illness,3
253,Prep,5
253,Riot,5
253,Dress Your Family in Corduroy and Denim,4
253,The Mermaid Chair,2
253,The Unbearable Lightness of Being,5
253,The Kite Runner,5
253,The Great Indian Novel,5
253,The Great Gatsby,4
253,A Long Way Down,4
253,To Kill a Mockingbird,5
253,Anna Karenina,5
253,A Prayer for Owen Meany,5
253,Crime and Punishment,5
253,Fast Food Nation: The Dark Side of the All-American Meal,4
253,How to Be Good,4
253,Memoirs of a Geisha,4
253,Interpreter of Maladies,5
253,How Doctors Think,3
253,Love in the Time of Cholera,4
253,Life of Pi,3
253,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World",5
253,Genome: the Autobiography of a Species in 23 Chapters,4
253,"Guns, Germs, and Steel: The Fates of Human Societies",4
255,Atonement,5
255,Saturday,5
255,The Catcher in the Rye,5
255,The Great Gatsby,5
255,Of Mice and Men,3
255,Timbuktu,5
255,The Tipping Point: How Little Things Can Make a Big Difference,4
255,Where the Wild Things Are,5
255,The Cement Garden,2
255,The Joy Luck Club,5
255,Where the Sidewalk Ends,4
255,The Count of Monte Cristo,2
255,The Fortress of Solitude,5
255,To Kill a Mockingbird,3
255,The Lovely Bones,5
255,The Da Vinci Code,4
255,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",5
255,1984,4
255,Midnight's Children,5
255,Love in the Time of Cholera,5
255,The Sun Also Rises,5
255,James and the Giant Peach,5
255,Enduring Love,4
255,A Moveable Feast,4
255,The Adventures of Huckleberry Finn,1
255,Interpreter of Maladies,5
255,Amsterdam,5
256,Limitless,3
256,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",4
256,Kraken,1
256,The Corrections,5
256,The Curious Incident of the Dog in the Night-Time,5
256,Of Mice and Men,3
256,Kangaroo Notebook,4
256,Hard-boiled Wonderland und das Ende der Welt,5
256,Stonehenge,3
256,Discover China,2
256,"City of Glass (The New York Trilogy, #1)",4
256,Middlesex,5
256,City of Glass,3
256,Brave New World,4
256,Towards the End of the Morning,1
256,Wie ich eines schönen Morgens im April das 100%ige Mädchen sah,4
256,Siddharta,5
256,Naokos Lächeln,5
256,The World's Healthiest Foods: Essential Guide for the Healthiest Way of Eating,4
256,"Sea of Silver Light (Otherland, #4)",3
256,Shampoo Planet,3
256,The Diary of a Young Girl,4
256,Der Verdacht,4
256,High Fidelity,4
256,Der Schimmelreiter,4
256,"The Girl Who Played with Fire (Millennium, #2)",1
256,Der Prozeß,5
256,Der Medicus. Sonderausgabe.,4
256,Der Gang vor die Hunde,3
256,"The Girl in the Spider's Web (Millennium, #4)",1
256,Brooklyn,3
256,The Girl with the Dragon Tattoo (Millennium #1),1
256,Schiffbruch mit Tiger,5
256,The Smiths: Songs that Saved Your Life,2
256,"Daemon (Daemon, #1)",2
256,"Scar Night (Deepgate Codex, #1)",2
256,Wilde Schafsjagd,5
256,Her Fearful Symmetry,4
256,Tanz mit dem Schafsmann,5
256,The Picture of Dorian Gray,4
256,"The Novice (Black Magician Trilogy, #2)",3
256,"The Mysterious Affair at Styles (Hercule Poirot, #1)",3
256,Frankenstein,3
256,The God Delusion,3
256,The Da Vinci Code,3
256,Eleanor Rigby,4
256,One Day,4
256,After Dark,4
256,Outliers: The Story of Success,4
256,Die Ermordung des Commendatore Band 2: Eine Metapher wandelt sich. Roman,4
256,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",4
256,Macbeth,4
256,Solo,3
256,"River of Blue Fire (Otherland, #2)",2
256,"The Magicians' Guild (Black Magician Trilogy, #1)",3
256,The Book Thief,3
256,Unterm Rad,3
256,The Rise And Fall Of The Third Chimpanzee: how our animal heritage affects the way we live,5
256,Lessons of the Lotus: Practical Spiritual Teachings of a Traveling Buddhist Monk,5
256,A Long Way Down,4
256,Healing With Whole Foods: Asian Traditions and Modern Nutrition,5
256,"Moby-Dick or, the Whale",3
256,The Reluctant Fundamentalist,2
256,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",4
256,Biedermann und die Brandstifter,4
256,Gefährliche Geliebte,4
256,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4
256,Generation Golf. Eine Inspektion,3
256,Perfume: The Story of a Murderer,4
256,"The Lost Symbol (Robert Langdon, #3)",2
256,A Million Little Pieces,2
256,Generation X: Tales for an Accelerated Culture,3
256,In the Miso Soup,4
256,The War of the Worlds,5
256,Homo faber: Ein Bericht.,5
256,"The High Lord (Black Magician Trilogy, #3)",3
256,Das Versprechen,4
256,The Metamorphosis,4
256,"The Rats (Rats, #1)",1
256,The Historian,4
256,Kafka am Strand,3
256,Further: Beyond the Threshold,2
256,Fabian. Die Geschichte eines Moralisten,5
256,Gertrud,5
256,La Boheme/The Opera Journeys Mini Guide Series,3
256,The Secret Adversary (Tommy and Tuppence #1),3
256,Roßhalde,5
256,Life of Pi,4
256,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4
256,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",3
256,Das siebte Kreuz,4
256,The Tipping Point: How Little Things Can Make a Big Difference,4
256,Flashforward,3
256,"The Lord of the Rings (The Lord of the Rings, #1-3)",5
256,Oracle Night,5
256,"Inferno (Robert Langdon, #4)",2
256,"Faceless Killers (Kurt Wallander, #1)",3
256,"A Game of Thrones (A Song of Ice and Fire, #1)",5
256,Origins: A Skeptic's Guide to the Creation of Life on Earth,5
256,"Labyrinth (Languedoc, #1)",4
256,The Alchemist,4
256,Fahrenheit 451,4
256,Dracula,4
256,Romeo and Juliet,4
256,"Harry Potter and the Philosopher's Stone (Harry Potter, #1)",4
256,The Hound of the Baskervilles,4
256,Die Pest,5
256,Die unerträgliche Leichtigkeit des Seins,5
256,1984,4
256,Die Entdeckung der Langsamkeit,5
256,The Story of Mr Sommer,5
256,The Woman in the Dunes,3
256,Seveneves,2
256,Die Ermordung des Commendatore 1: Eine Idee erscheint,5
256,Die Unsterblichkeit,5
256,Die Stadt der Blinden,5
256,Nausea,4
256,The Five People You Meet in Heaven,1
256,Narziss und Goldmund,4
256,London,4
256,Narziß und Goldmund,5
257,Rating,0
259,A Year in the Merde,4
259,"Guns, Germs, and Steel: The Fates of Human Societies",3
259,Flags of Our Fathers,4
259,Wicked: The Life and Times of the Wicked Witch of the West,4
259,Great Expectations,3
259,"Titan: The Life of John D. Rockefeller, Sr.",3
259,The House of Morgan: An American Banking Dynasty and the Rise of Modern Finance,4
259,The First Beautiful Game: Stories of Obsession in Real Tennis,4
259,Tea With Tracey: The Woman's Survival Guide To Bermuda,3
259,The Da Vinci Code,2
259,Robinson Crusoe,3
259,"The Autobiography of Henry VIII: With Notes by His Fool, Will Somers",3
259,The Sun Also Rises,3
259,"Casino Royale (James Bond, #1)",3
259,"Jurassic Park (Parque Jurásico, #1)",3
259,"The Hobbit, or There and Back Again",4
259,"The Lord of the Rings (The Lord of the Rings, #1-3)",5
259,The Adventures of Huckleberry Finn,5
260,The House on Mango Street,4
260,"The Life and Opinions of Tristram Shandy, Gentleman",5
260,Faithful Place (Dublin Murder Squad #3),4
260,Heaven Lake,5
260,The Keep,3
260,Never Let Me Go,5
260,The Good Soldier,5
260,A Portrait of the Artist as a Young Man,5
260,"Mary, Queen of France (Tudor Saga, #9)",2
260,The Coming China Wars: Where They Will Be Fought and How They Can Be Won,2
260,The Time Traveler's Wife,5
260,Away,3
260,"Regeneration (Regeneration, #1)",5
260,Black Swan Green,3
260,Mansfield Park,3
260,Stiff: The Curious Lives of Human Cadavers,3
260,The Woodlanders,4
260,We Need to Talk About Kevin,2
260,"The Girl with the Dragon Tattoo (Millennium, #1)",1
260,"The Sixth Wife (Tudor Saga, #7)",2
260,"Venetian Stories (Venetian Stories, #1)",4
260,Castle Barebane,1
260,"Absalom, Absalom!",4
260,The Perfect Royal Mistress,2
260,The Fig Eater,2
260,Somebody Else's Daughter,2
260,The Age of Innocence,4
260,The House on the Strand,2
260,"The Forsyte Saga (The Forsyte Chronicles, #1-3)",4
260,The Fifth Queen Series,3
260,A Field Guide to Getting Lost,3
260,"In the Woods (Dublin Murder Squad, #1)",4
260,The House of the Seven Gables,4
260,Desolation Angels,4
260,Look at Me,3
260,The Portrait of a Lady,5
260,How We Decide,4
260,The Financial Lives of the Poets,4
260,"The Churching of America, 1776-1990: Winners and Losers in Our Religious Economy",4
260,The Biographer's Tale,4
260,"Maid In Waiting (The Forsyte Chronicles, #7)",3
260,The Uses of Enchantment,2
260,Middlemarch,5
260,"A Quiet Flame (Bernie Gunther, #5)",4
260,Persuasion,5
260,Gone Girl,4
260,Decline and Fall,5
260,Parade's End,5
260,Eat the Document,4
260,A Whistling Woman,4
260,Then We Came to the End,4
260,The Night Watch,4
260,The Virgin in the Garden,3
260,My Sister's Keeper,1
260,"Area X: The Southern Reach Trilogy (Southern Reach, #1-3)",5
260,The Book of Daniel,4
260,Brideshead Revisited,5
260,Northanger Abbey,3
260,The Sun Also Rises,3
260,Tender is the Night,5
260,White Noise,4
260,The House of Mirth / The Reef / The Custom of the Country / The Age of Innocence,4
260,Duran Duran: Notorious,1
260,The Children's Book,4
260,"Prague Fatale (Bernard Gunther, #8)",4
260,"The Eye in the Door (Regeneration, #2)",5
260,God's Terrorists: The Wahhabi Cult and the Hidden Roots of Modern Jihad,4
260,Rules of Civility,4
260,Jane Eyre,4
260,To the Lighthouse,5
260,"Gigi, Julie de Carneilhan, and Chance Acquaintances: Three Short Novels",3
260,The Loved One,3
260,Still Alice,2
260,The Dead,4
260,The Custom of the Country,4
260,Light in August,5
260,Still Life,4
260,On the Road,3
260,Middlemarch/Silas Marner/Amos Barton,5
260,A Farewell to Arms,5
260,The Help,5
260,The Annunciation of Francesca Dunn,2
260,When We Were Orphans,2
260,Sins Of The 7th Sister,5
260,"The Ghost Road (Regeneration, #3)",5
260,"Sea of Poppies (Ibis Trilogy, #1)",4
260,A Thousand Splendid Suns,4
260,The Inheritance of Loss,3
260,"Life After Life (Todd Family, #1)",5
260,Dark Places,4
260,Alif the Unseen,3
260,"The Rose Without a Thorn (Queens of England, #11)",3
260,The Reserve,2
260,Wuthering Heights,3
260,The Sword of Honour Trilogy,5
260,Sense and Sensibility,4
260,"Field Gray (Bernard Gunther, #7)",4
260,My Cousin Rachel,3
260,Washington Square,3
260,Assassination Vacation,5
260,The Queen of Palmyra,4
260,Orphan Train,2
260,Death in the City of Light: The Serial Killer of Nazi-Occupied Paris,3
260,Emma,4
260,The Marriage Plot,4
260,The Awakening,3
260,The Turn of the Screw,2
260,Cloud Atlas,4
260,The Namesake,4
260,Possession,5
260,The Patron Saint of Liars,4
260,Time of My Life,2
260,The Locusts Have No King,3
260,Salt: A World History,3
260,Roman Fever and Other Stories,5
260,A Room with a View,5
260,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",3
260,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",4
260,"The Story Keeper (Carolina Heirlooms, #2)",2
260,The Little Stranger,4
260,The Stranger,3
260,The Sushi Economy: Globalization and the Making of a Modern Delicacy,3
260,Middlesex,3
260,The Covenant,1
260,The Melting Season,2
260,A Handful of Dust,4
260,The World to Come,2
260,Sanctuary,3
260,Cakes and Ale,3
260,The Subterraneans,3
260,In the Tenth House,2
260,The Painted Veil,4
260,The Plague,5
260,"Coop: A Year of Poultry, Pigs, and Parenting",4
260,Longbourn,4
260,Water for Elephants,4
260,Cod: A Biography of the Fish that Changed the World,3
260,The Fortune Cookie Chronicles: Adventures in the World of Chinese Food,4
260,Naked Lunch,1
260,Vile Bodies,2
260,The Mike Hammer Collection: Volume I,4
260,The Fifth Queen,3
260,Pride and Prejudice,5
260,Berlin Noir: March Violets / The Pale Criminal / A German Requiem (Bernie Gunther #1-3),5
260,My Life in France,2
260,The Catcher in the Rye,5
260,Truck: A Love Story,4
260,Of Human Bondage,5
260,Babel Tower,4
260,"Broken Harbour (Dublin Murder Squad, #4)",4
260,Girl Reading,3
260,The Scarlet Letter,3
260,The Longest Journey,2
260,Loving Frank,3
260,The Casual Vacancy,4
260,"March Violets (Bernie Gunther, #1)",5
260,"The Likeness (Dublin Murder Squad, #2)",2
260,House of Mirth,4
260,"The Mike Hammer Collection, Volume II",4
260,A Room Of One's Own,5
260,Ethan Frome,3
260,"The Mike Hammer Collection, Volume III",4
260,"The Girl Who Played with Fire (Millennium, #2)",3
260,Beautiful Ruins,4
260,The Dharma Bums,4
262,The Things They Carried,4
262,Grist Mill Road,3
262,The Crying of Lot 49,4
262,Death Is a Dream,2
262,Born Standing Up: A Comic's Life,4
262,Circle of Friends,4
262,White Noise,2
262,The More They Disappear,4
262,"Girl, Interrupted",3
262,This Side of Paradise,3
262,Passing,3
262,A Thousand Acres,1
262,The Namesake,4
262,A Tree Grows in Brooklyn,5
262,Light in August,2
262,There are No Children Here: The Story of Two Boys Growing Up in the Other America,4
262,"Found II: More of the Best Lost, Tossed, and Forgotten Items from Around the World",4
262,"Persepolis: The Story of a Childhood (Persepolis, #1)",4
262,Fifth Business,4
262,The Moviegoer,5
262,The Magic Barrel,5
262,The Great Gatsby,5
262,Where I'm Calling From: New and Selected Stories,5
262,That Night,2
262,Cold Mountain,2
262,The Curse of Beauty,3
262,In Order to Live: A North Korean Girl's Journey to Freedom,5
262,Angela's Ashes,4
262,Sanctuary,4
262,"Found: The Best Lost, Tossed, and Forgotten Items from Around the World",4
262,Moon Tiger,4
262,Family Dancing,4
262,Killing Yourself to Live: 85% of a True Story,3
262,The Bird Tribunal,2
262,The Grapes of Wrath,5
262,"Sound and Fury: Two Powerful Lives, One Fateful Friendship",4
262,The Sun Also Rises,5
262,Bachelor Nation: Inside the World of America's Favorite Guilty Pleasure,3
262,Still Lives,4
262,Like Water for Chocolate,4
262,My Ántonia,3
262,Under the Banner of Heaven,5
262,Crime and Punishment,4
262,Sula,4
262,Shards: A Young Vice Cop Investigates Her Darkest Case of Meth Addiction—Her Own,4
262,The Victim,3
262,"Hope: A School, a Team, a Dream",2
262,Everything Is Illuminated,4
262,Three Women,4
262,"Goodbye, Columbus and Five Short Stories",4
262,"Watership Down (Watership Down, #1)",5
262,Nine Stories,5
262,The Catcher in the Rye,4
262,Lancelot,4
262,Hurry Down Sunshine,3
262,High Fidelity,4
262,The Woman Warrior,4
262,Into the Wild,4
262,"Absalom, Absalom!",4
262,Hyena,3
262,Heart of Darkness,1
262,The Tipping Point: How Little Things Can Make a Big Difference,3
262,The Philosophy of Andy Warhol,4
262,Bastard Out of Carolina,4
262,The Fountainhead,3
262,The Sound and the Fury,5
262,A Heartbreaking Work of Staggering Genius,5
262,A Visit from the Goon Squad,5
262,"Jungleland: A Mysterious Lost City, a WWII Spy, and a True Story of Deadly Adventure",2
262,A Passage to India,5
262,The Lives of a Cell: Notes of a Biology Watcher,5
262,Play It As It Lays,4
262,Giovanni's Room,4
262,The Optimist's Daughter,3
262,As I Lay Dying,5
262,The Frog King: A Love Story,4
262,The House of the Spirits,4
262,Mrs. Dalloway,4
262,An Unquiet Mind: A Memoir of Moods and Madness,4
262,A Good Man Is Hard to Find and Other Stories,5
262,The Cadaver King and the Country Dentist: A True Story of Injustice in the American South,4
262,Lucy,4
262,The General in His Labyrinth,3
262,"The Disaster Artist: My Life Inside The Room, the Greatest Bad Movie Ever Made",4
262,Status Anxiety,4
262,Hungry Ghost: A Novel,4
262,"The Bean Trees (Greer Family, #1)",4
262,Country Dark,4
262,Don't Believe It,3
262,A Thousand Naked Strangers: A Paramedic's Wild Ride to the Edge and Back,4
262,Double Agent: The First Hero of World War II and How the FBI Outwitted and Destroyed a Nazi Spy Ring,4
262,One Hundred Years of Solitude,4
262,Columbine,5
262,Dreaming in Cuban,4
262,Shopgirl,3
262,The Secret History,4
262,The Day of the Locust,3
262,ISIS: Inside the Army of Terror,4
262,"Bright Lights, Big City",4
262,The Kitchen God's Wife,4
262,Into Thin Air: A Personal Account of the Mount Everest Disaster,4
262,Invisible Man,5
262,Amsterdam,3
262,Jesus' Son,5
262,"The Kiss Quotient (The Kiss Quotient, #1)",2
262,Shrill: Notes from a Loud Woman,4
262,The Dying Animal,3
262,The Love Affairs of Nathaniel P.,3
262,Dubliners,5
262,Wilco: Learning How to Die,4
262,The Dead House,3
262,Ragtime,5
262,Then We Came to the End,4
262,Brief Interviews with Hideous Men,4
262,The Lost Language of Cranes,2
262,Animal Dreams,3
262,Black Chalk,4
262,"The Eye in the Door (Regeneration, #2)",4
263,Holidays on Ice,3
263,Digging to America,4
263,Rats: Observations on the History Habitat of the City's Most Unwanted Inhabitants,4
263,"No god but God: The Origins, Evolution and Future of Islam",4
263,Me Talk Pretty One Day,4
263,The Last of Her Kind,5
263,The History of Love,3
264,Rating,0
266,Moby-Dick,5
266,Darkness at Noon,4
266,Catch-22,5
266,Cloud Atlas,5
266,"Blind Willow, Sleeping Woman",3
266,The Intuitionist,4
266,Netherland,4
266,A Confederacy of Dunces,5
266,Giovanni's Room,4
266,Hard-Boiled Wonderland and the End of the World,4
266,Love in the Time of Cholera,4
266,One Flew Over the Cuckoo's Nest,4
266,Going After Cacciato,4
266,"Collected Poems, 1909-1962",5
266,Slaughterhouse-Five,5
266,The Art of Fielding,4
266,The Road,5
266,The Annotated Lolita,5
266,The Known World,4
266,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4
266,Song of Solomon,4
266,Cold Mountain,3
266,The Annotated Hobbit,5
266,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",3
266,The Moviegoer,4
266,To Kill a Mockingbird,5
266,For Whom the Bell Tolls,5
266,The Color Purple,3
266,Pale Fire,5
266,The Catcher in the Rye,4
266,The Chosen (Reuven Malther #1),3
266,Collected Essays: Notes of a Native Son / Nobody Knows My Name / The Fire Next Time / No Name in the Street / The Devil Finds Work / Other Essays,5
266,On the Road,4
266,The Joy Luck Club,3
266,Sirens Of Titan,4
266,Native Son,4
266,A Heartbreaking Work of Staggering Genius,4
266,"Blood Meridian, or the Evening Redness in the West",5
266,The Elephant Vanishes,4
266,Snow,4
266,Moneyball: The Art of Winning an Unfair Game,3
266,The Bluest Eye,4
266,John Henry Days,2
266,A Spot of Bother,2
266,The Sun Also Rises,4
266,The Amazing Adventures Of Kavalier & Clay,5
266,Foundation and Empire (Foundation #2),4
266,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",3
266,Chronicles: Volume One,3
266,Norwegian Wood,4
266,"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",5
266,The Things They Carried,5
266,The Great Gatsby,5
266,The Wind-Up Bird Chronicle,4
266,Animal Farm,4
266,Second Foundation (Foundation #3),4
266,"A Wind in the Door (Time Quintet, #2)",4
266,Cat's Cradle,5
266,Breakfast of Champions,3
266,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",5
266,Sula,3
266,The Snows of Kilimanjaro and Other Stories,4
266,In Our Time,5
266,Beloved,5
266,"The Lord of the Rings (The Lord of the Rings, #1-3)",5
266,Chronic City,4
266,Lord of the Flies,4
266,Invisible Man,5
266,"Foundation (Foundation, #1)",5
266,"Rabbit is Rich; Rabbit Redux; Rabbit, Run",4
266,Into Thin Air: A Personal Account of the Mount Everest Disaster,4
266,Go Tell It on the Mountain,4
266,"American Pastoral (The American Trilogy, #1)",4
266,Brave New World,4
266,Their Eyes Were Watching God,4
266,The Fortress of Solitude,4
266,1984,5
266,The Crying of Lot 49,4
266,Culture Jam: How To Reverse America's Suicidal Consumer Binge - And Why We Must,2
266,"Ender's Game (Ender's Saga, #1)",4
266,A Portrait of the Artist as a Young Man,4
266,How Soccer Explains the World: An Unlikely Theory of Globalization,3
266,Winners: How Good Baseball Teams Become Great Ones,2
266,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4
266,"Speaker for the Dead (Ender's Saga, #2)",4
266,The Silmarillion,4
266,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",4
266,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3
266,The Sheltering Sky,5
266,"A Wrinkle in Time (Time Quintet, #1)",4
266,Miss Lonelyhearts / The Day of the Locust,4
266,The New York Trilogy,5
266,The Old Man and the Sea,4
267,Rating,0
268,To Kill a Mockingbird,5
269,Es Cuba: Life and Love on an Illegal Island,5
270,"Cry, the Beloved Country",4
270,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4
270,"A Wrinkle in Time (Time Series, #1)",4
270,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5
270,The Summons,3
270,The World According to Garp,3
270,The Kite Runner,4
270,Sphère,5
270,White Oleander,3
270,The Catcher in the Rye,4
270,Arundhati Roy's The God of Small Things: A Reader's Guide,3
270,"Ender's Game (Ender's Saga, #1)",4
270,"A Time to Kill (Jake Brigance, #1)",4
270,Cat's Cradle,4
270,The Da Vinci Code,3
270,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,4
270,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",5
270,Fear and Loathing in Las Vegas,3
270,Bridge to Terabithia,5
270,And Then There Were None,4
270,Let Us Now Praise Famous Men: Three Tenant Families,3
270,"The Golden Compass (His Dark Materials, #1)",4
270,"A Child Called ""It"" (Dave Pelzer, #1)",4
270,Black Beauty,5
270,Up the Down Staircase,3
270,The God of Small Things,3
270,Misery,3
270,Slaughterhouse-Five,4
270,Naked,3
270,The Chronicles of Narnia: Including an Essay on Writing by C.S. Lewis,4
270,In Cold Blood,3
270,Persuasion,5
270,The Count of Monte Cristo,5
270,"The Giver (The Giver, #1)",5
270,The Lost World (Jurassic Park #2),3
270,The Picture of Dorian Gray,4
270,A Farewell to Arms,4
270,A Million Little Pieces,5
270,The Giving Tree,5
270,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",4
270,Their Eyes Were Watching God,4
270,One Hundred Years of Solitude,1
270,Welcome to the Monkey House,4
270,The Secret Garden,5
270,The Glass Castle,5
270,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5
270,"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",4
270,The Tipping Point: How Little Things Can Make a Big Difference,4
270,Heart of Darkness,4
270,"The Bourne Identity (Jason Bourne, #1)",4
270,"Alas, Babylon",5
270,The Adventures of Huckleberry Finn,4
270,A Month in the Country,3
270,Pride and Prejudice,5
270,One Flew Over the Cuckoo's Nest,4
270,"The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story (Hitchhiker's Guide to the Galaxy, #1-5)",4
270,Anthem,3
270,"The Hobbit, or There and Back Again",4
270,"Hatchet (Brian's Saga, #1)",4
270,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",5
270,The Testament,3
270,"Jurassic Park (Parque Jurásico, #1)",4
270,Animal Farm,3
270,The Cider House Rules,3
270,Coming Home,5
270,Life of Pi,4
270,The Firm,4
270,"Speaker for the Dead (Ender's Saga, #2)",4
270,A Prayer for Owen Meany,5
270,Where The Wild Things Are,5
270,"The Three Musketeers (The D'Artagnan Romances, #1)",4
270,Lolita,1
270,Of Mice and Men,4
270,A Painted House,1
270,The Sun Also Rises,3
270,The Broker,3
270,"Anne of Avonlea (Anne of Green Gables, #2)",5
270,The Crucible,4
270,Bastard Out of Carolina,4
270,Fahrenheit 451,4
270,Dracula,3
270,Thinner,3
270,State of Fear,3
270,Beloved,3
270,Timeline,3
270,Bleachers,2
270,Congo,3
270,To Kill a Mockingbird,4
270,Sophie's Choice,4
270,"Little Women (Little Women, #1)",5
270,The Great Gatsby,4
270,The Fountainhead,3
270,1984,4
270,Brave New World,4
270,The Prophet,5
270,A Confederacy of Dunces,3
270,Memoirs of a Geisha,3
270,Catch-22,4
270,Where the Sidewalk Ends,4
270,Nickel and Dimed: On (Not) Getting by in America,3
270,Atlas Shrugged,2
270,The BFG,4
270,The Lovely Bones,1
270,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",4
270,The Shell Seekers,5
270,Where the Red Fern Grows,5
270,Prey,3
270,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5
270,"Night (The Night Trilogy, #1)",5
270,The Memory Keeper's Daughter,2
270,Where the Heart Is,1
270,Matilda,4
270,"The Complete Maus (Maus, #1-2)",5
270,"The Fellowship of the Ring (The Lord of the Rings, #1)",2
270,The Other America: Poverty in the United States,4
270,The Jungle,5
270,"The Hunt for Red October (Jack Ryan, #3)",4
270,A Heartbreaking Work of Staggering Genius,4
270,The Grapes of Wrath,4
270,The Pilot's Wife,3
270,Lord of the Flies,3
270,Deception Point,2
270,The Twits,4
270,The Poisonwood Bible,3
270,The Street Lawyer,4
270,A Little Princess,4
270,Extremely Loud & Incredibly Close,4
270,"The Mouse That Roared (The Mouse That Roared, #1)",4
270,Fast Food Nation: The Dark Side of the All-American Meal,3
270,"A Wrinkle in Time (Time Quintet, #1)",4
270,Me Talk Pretty One Day,4
270,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5
270,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5
270,The Shining,3
270,The Stranger,1
270,The Rainmaker,3
270,The Alchemist,5
270,The Awakening,3
270,Death of a Salesman,4
270,A Tree Grows in Brooklyn,5
270,Easy Gourmet Cooking with 5 Ingredients,5
270,James and the Giant Peach,4
270,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",4
271,The Kite Runner,4
271,"Overcoming Autism: Finding the Answers, Strategies, and Hope That Can Transform a Child's Life",5
271,Extremely Loud & Incredibly Close,5
271,The Namesake,4
271,One Hundred Years of Solitude,4
271,The Poisonwood Bible,5
271,Jane Eyre,3
271,Memoirs of a Geisha,3
271,Pride and Prejudice,4
271,The Alchemist,4
271,A Heartbreaking Work of Staggering Genius,2
271,The Secret Life of Bees,3
271,The Time Traveler's Wife,3
271,The Red Tent,4
271,Interpreter of Maladies,4
271,"Eat, Pray, Love",3
271,Thinking in Pictures: My Life with Autism,4
271,The Irresistible Revolution,4
271,The Omnivore's Dilemma: A Natural History of Four Meals,4
271,The Glass Castle,5
271,Love in the Time of Cholera,4
271,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",3
271,Me Talk Pretty One Day,2
271,Life of Pi,4
271,The Curious Incident of the Dog in the Night-Time,4
271,Modelos de mujer,3
271,Water for Elephants,4
271,A Thousand Splendid Suns,3
271,Atonement,5
273,The Lovely Bones,3
273,To Kill a Mockingbird,4
274,Rating,0
275,Rating,0
276,Water for Elephants,4
276,The Glass Castle,5
276,His Lovely Wife,4
